ref,contact_email,enrolled_on,plan_tier,referral_code,opt_in
SGN-4-000717,zatene29@corvus.org,21-06-2025,starter,JNXJTR4E,yes
SGN-4-000718,cisora40@corvus.org,26-11-2025,scale,U3Y62MQT,no
SGN-4-000719,vofobe95@arcline.io,01-06-2024,growth,K2MEL9GF,yes
SGN-4-000720,folafe58@eastwind.co,01-01-2024,scale,DR639HTI,no
SGN-4-000721,dutito48@delta-post.net,18-01-2024,scale,6Z2ITJHQ,no
SGN-4-000722,niraza23@arcline.io,16-08-2025,starter,,yes
SGN-4-000723,tucalo56@corvus.org,04-07-2025,scale,,no
SGN-4-000724,notavi81@arcline.io,12-10-2024,starter,Q6F6AC1B,no
SGN-4-000725,rimora44@corvus.org,03-01-2024,growth,KKWG0XOW,no
SGN-4-000726,minato77@delta-post.net,04-08-2025,starter,,yes
SGN-4-000727,tutazu52@eastwind.co,09-12-2024,scale,,no
SGN-4-000728,sorama35@brightmail.dev,16-05-2025,starter,KQFC33KY,no
SGN-4-000729,fusuki10@arcline.io,20-09-2025,growth,3AVEWH9G,yes
SGN-4-000730,corace20@arcline.io,14-12-2024,starter,,yes
SGN-4-000731,sunace34@eastwind.co,23-09-2025,growth,1JYOZN17,yes
SGN-4-000732,siliro43@brightmail.dev,05-06-2024,starter,XCTETI5Z,yes
SGN-4-000733,kevimi36@corvus.org,26-11-2024,scale,FWGZLSH9,yes
SGN-4-000734,nadeco38@corvus.org,21-02-2024,scale,14Z51V1O,no
SGN-4-000735,cifime30@delta-post.net,14-04-2024,scale,N81HFSNH,no
SGN-4-000736,meludi95@brightmail.dev,23-01-2024,starter,YV6YXZ06,no
SGN-4-000737,mitete86@arcline.io,01-05-2024,growth,,no
