ref,contact_email,enrolled_on,plan_tier,referral_code,opt_in
SGN-6-000714,nupuva73@arcline.io,28-10-2024,scale,,yes
SGN-6-000715,zubunu71@eastwind.co,18-07-2024,starter,VSQRSPDV,yes
SGN-6-000716,sub eku38@delta-post.net,06-10-2025,starter,,no
SGN-6-000717,tusaro84@eastwind.co,01-11-2025,starter,HXZ2K9P4,yes
SGN-6-000718,lusaka99@brightmail.dev,02-03-2025,scale,,no
SGN-6-000719,kazozi60@eastwind.co,08-01-2025,growth,MRPL5P20,no
SGN-6-000720,cirobu16@corvus.org,28-07-2025,growth,5F6PFXSN,no
SGN-6-000721,gufano60@arcline.io,20-06-2024,scale,1Z7MTDBA,no
SGN-6-000722,tezozu50@arcline.io,08-06-2025,growth,,no
,meseri73@brightmail.dev,12-06-2024,growth,,yes
SGN-6-000724,@eastwind.co,06-05-2024,starter,MRMAPQO0,no
SGN-6-000725,bocofi50@delta-post.net,03-12-2024,scale,,no
SGN-6-000726,dakudi13@delta-post.net,19-07-2025,growth,,yes
SGN-6-000727,mulovi96@arcline.io,12-02-2025,growth,,no
SGN-6-000728,tecane61@corvus.org,18-03-2024,starter,MK2S1RRO,yes
SGN-6-000729,temifi56@delta-post.net,12-01-2025,growth,,no
SGN-6-000730,togiso48@brightmail.dev,11-08-2024,growth,,no
SGN-6-000731,keb oli91@arcline.io,10-01-2024,scale,,no
SGN-6-000732,lonefa36@corvus.org,03-04-2024,scale,DIPAFR0T,no
SGN-6-000733,zodoni76@brightmail.dev,21-06-2025,starter,QHZDQZYT,yes
SGN-6-000734,cedisu54@corvus.org,17-06-2025,scale,,no
SGN-6-000735,bimafo24@eastwind.co,27-05-2025,scale,5VJ7YGYF,yes
SGN-6-000736,rezegi39@brightmail.dev,26-03-2024,growth,,yes
SGN-6-000737,kepocu26@brightmail.dev,01-09-2025,growth,NA92B78Y,yes
SGN-6-000738,metepe61@brightmail.dev,15-12-2025,scale,GUY5GSOX,yes
SGN-6-000739,koreci83@delta-post.net,11-04-2025,starter,B0B274E5,no
SGN-6-000740,detatu17@corvus.org,12-07-2024,starter,676YRRIY,yes
SGN-6-000741,borode26@arcline.io,28-07-2024,starter,,yes
SGN-6-000742,sotico45@eastwind.co,10-06-2024,starter,ARKV5T9F,no
SGN-6-000743,tibiku23@@arcline.io,26-11-2025,growth,,no
SGN-6-000744,kavite94@eastwind.co,15-04-2024,growth,,yes
SGN-6-000745,limiti68@brightmail.dev,28-06-2024,growth,,no
SGN-6-000746,rimazi60@corvus.org,06-01-2024,scale,1ZEBIJOR,no
SGN-6-000747,varute19@arcline.io,07-09-2025,starter,,yes
SGN-6-000748,zenago36@delta-post.net,25-04-2024,scale,FSOB870O,no
SGN-6-000749,kemolu29@brightmail.dev,17-01-2024,growth,,no
SGN-6-000750,fikupu48@@eastwind.co,24-10-2024,growth,,no
SGN-6-000751,zatoge45@delta-post.net,09-01-2024,scale,UJXEPABO,yes
SGN-6-000752,nipogu98@eastwind.co,25-12-2025,growth,6TSR2D15,yes
SGN-6-000753,dodefo19@eastwind.co,04-07-2024,starter,,yes
SGN-6-000754,tozuze55@corvus.org,26-11-2025,scale,0NK1C30Z,no
SGN-6-000755,colotu81@arcline.io,12-09-2025,scale,,no
SGN-6-000756,bumofu59@delta-post.net,19-05-2025,scale,,yes
SGN-6-000757,ribopi93@delta-post.net,21-07-2025,growth,P29PL3K1,no
SGN-6-000758,mafano36@delta-post.net,10-12-2024,starter,Y65L13IE,yes
SGN-6-000759,@arcline.io,21-10-2025,growth,ARRRM4ZU,no
SGN-6-000760,fizate41@arcline.io,05-08-2024,growth,GJXJZGGG,no
SGN-6-000761,bogomi20@delta-post.net,04-03-2024,scale,,yes
SGN-6-000762,gezuti98@arcline.io,22-03-2024,growth,ATDBHNEW,yes
SGN-6-000763,vikope16@delta-post.net,05-03-2024,scale,,no
SGN-6-000764,zumolo86@arcline.io,27-09-2024,growth,PU1CO44N,no
SGN-6-000765,zosoko78@corvus.org,26-02-2025,scale,,yes
SGN-6-000766,vadegi80@corvus.org,26-01-2024,growth,IBXL2KZV,no
SGN-6-000767,gomulu42@arcline.io,02-01-2025,growth,P1F9F5BG,no
SGN-6-000768,rilacu52@corvus.org,01-08-2024,growth,,yes
SGN-6-000769,tunoba99@eastwind.co,24-07-2024,scale,JG2TQE8D,yes
SGN-6-000770,fedevo17@arcline.io,24-06-2025,growth,LWKHYM5I,yes
SGN-6-000771,rimeda27@arcline.io,24-11-2025,starter,,yes
SGN-6-000772,bokoce21@@brightmail.dev,07-09-2024,scale,X52KB5UU,no
SGN-6-000773,selope30@corvus.org,05-05-2024,scale,ZRNMI2SF,no
SGN-6-000774,maberi11@arcline.io,13-01-2024,starter,9IJWKR6I,no
SGN-6-000775,lazeka94@brightmail.dev,28-09-2024,scale,1TNE0I3S,yes
SGN-6-000776,letuda28@eastwind.co,07-02-2025,starter,NZNTRBHX,yes
SGN-6-000777,bonomi92@eastwind.co,04-01-2024,scale,,no
SGN-6-000778,periro12@arcline.io,09-08-2024,growth,,no
SGN-6-000779,kiragi75@corvus.org,03-05-2025,growth,A9TAJ2FK,yes
SGN-6-000780,veduli21@arcline.io,27-10-2024,scale,GY4QMCNI,no
SGN-6-000781,menezo37@eastwind.co,08-03-2024,growth,,yes
SGN-6-000782,botopi23@brightmail.dev,13-11-2025,starter,BJD57NS8,no
SGN-6-000783,zalovo43@eastwind.co,12-11-2024,starter,FD3KFYLN,yes
SGN-6-000784,pizote27@eastwind.co,25-10-2025,starter,,yes
SGN-6-000785,losoti54@brightmail.dev,16-06-2024,growth,26O1Y7TE,yes
SGN-6-000786,fisilo57@eastwind.co,28-03-2025,scale,8U2IWKHY,no
SGN-6-000787,sufofu11@corvus.org,15-05-2024,starter,,no
SGN-6-000788,rodupo52@arcline.io,22-07-2024,scale,,no
SGN-6-000789,@brightmail.dev,01-11-2024,scale,L471S4TT,no
SGN-6-000790,nameze80@corvus.org,05-04-2025,growth,WBL0CCKB,yes
SGN-6-000791,sadepo14@delta-post.net,04-09-2025,growth,KXWEZV78,no
SGN-6-000792,pupigu43@arcline.io,,scale,IMI930IE,no
SGN-6-000793,keneba12@corvus.org,21-01-2025,scale,I827XJHH,no
SGN-6-000794,pegeco66@corvus.org,15-06-2025,starter,2RF8R7UQ,no
SGN-6-000795,libusi38@eastwind.co,01-10-2024,starter,26XYEBNM,no
SGN-6-000796,pupevo22@arcline.io,06-04-2024,growth,2YD1BD1V,yes
SGN-6-000797,dizotu56@delta-post.net,12-11-2025,scale,ZYZLZ8GM,yes
SGN-6-000798,gug uno26@corvus.org,04-04-2024,growth,UCP4HJ5I,no
SGN-6-000799,dageki45@brightmail.dev,08-06-2024,scale,LDIZ6HTH,no
SGN-6-000800,bicufa92@brightmail.dev,12-06-2024,growth,M34E8IWH,yes
SGN-6-000801,vetuna69@eastwind.co,17-04-2025,starter,SDT186TC,yes
SGN-6-000802,bukusi80@corvus.org,26-12-2025,starter,,no
SGN-6-000803,seneta81@arcline.io,21-07-2025,scale,C9AXS37L,yes
SGN-6-000804,cenoci48@delta-post.net,26-01-2024,starter,OG25FM36,no
SGN-6-000805,vibegu95@brightmail.dev,09-02-2025,growth,SLQDMTSY,yes
SGN-6-000806,fenoza29@arcline.io,10-11-2024,growth,4DVYKWEY,no
SGN-6-000807,gekubu43@brightmail.dev,19-07-2025,starter,4T9UR4EB,no
SGN-6-000808,bugeda42@eastwind.co,27-02-2025,scale,,no
SGN-6-000809,vicaga71@delta-post.net,23-08-2025,scale,,no
SGN-6-000810,zatuto41@corvus.org,10-07-2025,growth,,no
SGN-6-000811,zitosu65@eastwind.co,19-03-2025,starter,,yes
SGN-6-000812,fozoti33@brightmail.dev,08-05-2024,scale,PWCXCL36,no
SGN-6-000813,nofagi35@corvus.org,14-10-2024,starter,,yes
SGN-6-000814,sanica89@eastwind.co,27-09-2024,scale,U4EBGOKG,yes
SGN-6-000815,domefi70@eastwind.co,16-03-2025,starter,,no
SGN-6-000816,tusilo59@arcline.io,03-03-2025,growth,,no
SGN-6-000817,sefobo38@corvus.org,22-09-2024,starter,I5S6T41U,yes
SGN-6-000818,celuba71@arcline.io,08-06-2025,growth,XX894K3J,yes
SGN-6-000819,vebuli90@delta-post.net,06-10-2024,starter,,no
SGN-6-000820,ganazo10@eastwind.co,27-02-2024,starter,ZRBZ0BDF,no
SGN-6-000821,vecenu63@eastwind.co,06-07-2024,scale,LO3WSOWJ,yes
SGN-6-000822,didadu96@delta-post.net,01-09-2024,scale,AFQGHBU7,no
SGN-6-000823,buzenu85@brightmail.dev,08-10-2024,starter,F14BILFS,no
SGN-6-000824,ritipe87@brightmail.dev,20-08-2025,scale,U7SD40ZO,no
SGN-6-000825,lukiru44@brightmail.dev,10-05-2025,scale,,no
SGN-6-000826,kekoci10@arcline.io,24-09-2025,scale,9ZDD8FJ2,no
SGN-6-000827,silefa78@brightmail.dev,07-03-2025,starter,,yes
SGN-6-000828,fadizo35@arcline.io,25-09-2024,growth,,no
,redose35@brightmail.dev,04-10-2024,starter,ZIVLW50J,no
SGN-6-000830,pazobo98@eastwind.co,16-10-2024,scale,4H91WSTQ,yes
SGN-6-000831,mevupi50@delta-post.net,03-02-2024,scale,,yes
SGN-6-000832,domoku99@eastwind.co,26-01-2024,scale,,yes
SGN-6-000833,tifoni15@delta-post.net,,growth,1JTYBRJ0,yes
SGN-6-000834,zezupa78@eastwind.co,04-07-2024,starter,,no
SGN-6-000835,fevape85@arcline.io,26-04-2024,starter,,yes
SGN-6-000836,ludosi79@delta-post.net,26-12-2024,starter,,no
SGN-6-000837,vigage77@corvus.org,17-06-2024,scale,,yes
SGN-6-000838,bekefo62@eastwind.co,05-03-2025,scale,,yes
SGN-6-000839,curali23@corvus.org,11-05-2025,growth,RA2EY4JY,no
SGN-6-000840,cirife24@eastwind.co,25-07-2025,scale,,yes
SGN-6-000841,dacaba79@corvus.org,16-07-2025,growth,,no
SGN-6-000842,gagafu72@eastwind.co,21-10-2024,growth,U1BDVRM5,no
SGN-6-000843,venalu38@delta-post.net,04-10-2025,growth,KHV3S426,no
SGN-6-000844,moveri45@delta-post.net,15-04-2025,starter,,no
