ref,contact_email,enrolled_on,plan_tier,referral_code,opt_in
SGN-3-000715,doripo25@corvus.org,17-01-2024,growth,GRNX1BRN,no
SGN-3-000716,kigeba46@brightmail.dev,06-07-2024,growth,,no
SGN-3-000717,gotome75@brightmail.dev,01-12-2025,growth,BORMD5ZS,yes
SGN-3-000718,kevami84@eastwind.co,14-05-2024,scale,H4BDWOVG,yes
SGN-3-000719,fotiro76@brightmail.dev,12-10-2024,scale,CW2HRH64,no
SGN-3-000720,camibe50@corvus.org,26-07-2024,starter,O8LM3PBE,no
SGN-3-000721,masasu53@delta-post.net,08-11-2025,starter,7HGCSR2W,yes
SGN-3-000722,guseko92@delta-post.net,12-07-2025,growth,,yes
SGN-3-000723,fubugo71@corvus.org,14-02-2024,growth,,yes
SGN-3-000724,virive41@eastwind.co,14-11-2024,growth,J8652840,yes
SGN-3-000725,vecizi80@eastwind.co,09-01-2024,starter,06B6RCHV,no
SGN-3-000726,gefemu68@brightmail.dev,12-12-2024,scale,4YALYL8C,no
SGN-3-000727,bokipi24@brightmail.dev,22-04-2024,scale,FARLMJ7P,yes
SGN-3-000728,vutova88@corvus.org,10-10-2024,starter,,no
SGN-3-000729,tirogu56@brightmail.dev,04-04-2025,scale,A3V1SO86,no
SGN-3-000730,sebafu45@delta-post.net,24-10-2025,growth,,no
SGN-3-000731,mecuto56@eastwind.co,05-03-2025,starter,VC5BUDW7,no
SGN-3-000732,kireva51@brightmail.dev,14-03-2024,starter,,yes
SGN-3-000733,botumo67@eastwind.co,20-03-2024,starter,,yes
SGN-3-000734,cerizo52@delta-post.net,03-12-2025,scale,,yes
SGN-3-000735,febago46@corvus.org,16-11-2024,starter,GN0FS5JQ,no
SGN-3-000736,gogoce62@arcline.io,13-12-2025,growth,,no
SGN-3-000737,bekubo53@arcline.io,14-11-2024,starter,,no
SGN-3-000738,pikato40@arcline.io,13-08-2024,starter,,no
SGN-3-000739,cagupi15@corvus.org,17-03-2025,starter,,yes
SGN-3-000740,sisede17@delta-post.net,17-11-2024,growth,,yes
SGN-3-000741,vizimo62@eastwind.co,26-12-2025,growth,,no
,falola86@delta-post.net,04-06-2025,starter,329ZDZEY,yes
SGN-3-000743,cusepi44@brightmail.dev,24-10-2025,scale,FTKJGM7R,no
SGN-3-000744,sibila43@brightmail.dev,21-11-2024,growth,,no
SGN-3-000745,fatafa88@delta-post.net,24-08-2025,starter,,no
SGN-3-000746,savupi47@eastwind.co,09-12-2025,starter,QNA7QG3S,no
SGN-3-000747,buniso55@brightmail.dev,14-03-2025,starter,73DLJZNV,yes
SGN-3-000748,kopaca21@brightmail.dev,18-12-2025,scale,2REIHE7R,no
SGN-3-000749,camara35@corvus.org,18-07-2024,starter,Z423IQUH,yes
SGN-3-000750,lotari95@brightmail.dev,25-11-2024,starter,UX3JP2FT,yes
SGN-3-000751,toluki67@corvus.org,27-01-2025,scale,,yes
SGN-3-000752,takote29@brightmail.dev,10-02-2024,growth,,no
SGN-3-000753,mutape46@corvus.org,25-02-2024,starter,XJHZHB1T,yes
SGN-3-000754,vusiku46@arcline.io,22-01-2025,scale,U5IUIDG6,yes
SGN-3-000755,gocitu71@eastwind.co,24-10-2024,growth,,yes
SGN-3-000756,simuma16@eastwind.co,16-02-2025,starter,ZZ50NAWN,no
SGN-3-000757,lezobi94@arcline.io,03-10-2024,starter,,yes
SGN-3-000758,cozita80@brightmail.dev,05-04-2024,scale,Y1LH1XO2,no
SGN-3-000759,gudigu81@delta-post.net,16-12-2024,starter,BVS8N514,yes
SGN-3-000760,fodudi46@eastwind.co,13-10-2024,growth,,yes
SGN-3-000761,lofoki85@delta-post.net,09-02-2024,growth,,yes
SGN-3-000762,votupi94@corvus.org,24-02-2025,starter,QFTYAMUQ,yes
SGN-3-000763,tulupi44@eastwind.co,14-12-2025,growth,,no
SGN-3-000764,vesaru88@delta-post.net,22-02-2024,starter,O03AEOKP,yes
SGN-3-000765,zoropo46@eastwind.co,19-09-2024,growth,YMIAFIF0,yes
SGN-3-000766,dobaga79@brightmail.dev,06-03-2024,starter,9D7O06LL,no
SGN-3-000767,menapu90@arcline.io,24-01-2025,growth,,no
SGN-3-000768,tadivi32@arcline.io,08-06-2024,starter,TAA8FH0C,no
SGN-3-000769,fezozu96@delta-post.net,23-03-2025,growth,Z2AX50AD,yes
SGN-3-000770,mebufo68@delta-post.net,12-03-2024,scale,,no
SGN-3-000771,galanu31@corvus.org,25-12-2025,growth,VOQVTBEV,yes
SGN-3-000772,cekuti52@delta-post.net,23-01-2024,growth,UI29TFXM,yes
SGN-3-000773,pedako86@delta-post.net,25-07-2025,starter,K0FNQBFQ,yes
SGN-3-000774,suniri24@corvus.org,17-09-2025,starter,0EIAU9VL,no
SGN-3-000775,pesiki53@brightmail.dev,16-05-2024,starter,,yes
SGN-3-000776,cagaru80@eastwind.co,27-08-2025,scale,9M2TY8FW,yes
SGN-3-000777,fudeti11@eastwind.co,13-04-2024,growth,,yes
SGN-3-000778,rotado95@arcline.io,17-09-2024,starter,D73OWBOX,no
SGN-3-000779,galaro37@brightmail.dev,25-12-2024,starter,21TV1PKG,no
SGN-3-000780,nideti23@delta-post.net,23-08-2024,starter,BXUY4SLH,yes
SGN-3-000781,zerina60@delta-post.net,03-07-2025,starter,,yes
SGN-3-000782,vopuda97@delta-post.net,02-12-2025,growth,,yes
SGN-3-000783,dufero42@eastwind.co,13-08-2025,scale,UOMUL12A,no
SGN-3-000784,pidofa49@eastwind.co,01-06-2024,scale,,no
SGN-3-000785,sisego28@eastwind.co,27-12-2025,starter,,yes
SGN-3-000786,pisula23@delta-post.net,16-10-2024,growth,8WNII4HF,no
,pagovu54@eastwind.co,18-04-2025,scale,WM94VXH1,no
SGN-3-000788,visuco21@brightmail.dev,11-07-2024,starter,UTWJ4VM4,yes
SGN-3-000789,cizipu50@eastwind.co,20-10-2024,growth,N7FXV5QL,no
SGN-3-000790,gusada28@corvus.org,16-04-2024,growth,BCTLXCNG,yes
SGN-3-000791,vemima43@corvus.org,08-10-2025,starter,22BQQIAK,no
SGN-3-000792,kuraca26@arcline.io,27-04-2024,starter,LT22UQV6,no
SGN-3-000793,duzope66@brightmail.dev,02-11-2024,growth,,yes
SGN-3-000794,padega53@eastwind.co,11-04-2025,growth,,no
SGN-3-000795,kanepe56@delta-post.net,05-03-2025,growth,ULFJLQYL,no
SGN-3-000796,canotu82@brightmail.dev,20-09-2025,starter,J8JMM0MY,no
SGN-3-000797,sezevu17@corvus.org,10-10-2025,starter,NME1BQCW,no
SGN-3-000798,namete29@corvus.org,27-02-2025,growth,,no
SGN-3-000799,vebumu64@delta-post.net,06-07-2025,growth,,no
SGN-3-000800,mezaka37@arcline.io,17-04-2024,starter,DU5X4XC2,yes
SGN-3-000801,cozami77@brightmail.dev,28-02-2024,scale,,no
SGN-3-000802,luleka61@arcline.io,08-07-2025,scale,,yes
SGN-3-000803,ditaza70@delta-post.net,13-08-2024,growth,,no
SGN-3-000804,cizuto69@brightmail.dev,07-02-2024,scale,,yes
SGN-3-000805,vumoro67@arcline.io,02-11-2025,scale,,no
SGN-3-000806,nivace42@delta-post.net,27-10-2025,starter,RJT18RX3,no
SGN-3-000807,vilozi97@corvus.org,17-05-2024,starter,,yes
SGN-3-000808,digizu49@eastwind.co,06-02-2025,starter,,yes
SGN-3-000809,lefope60@arcline.io,14-01-2024,growth,,no
SGN-3-000810,ticuri77@corvus.org,18-08-2025,growth,HEUS5R4E,no
SGN-3-000811,gudize30@arcline.io,02-05-2025,scale,,no
SGN-3-000812,saketa58@eastwind.co,24-06-2025,growth,,yes
SGN-3-000813,pufezi23@delta-post.net,13-08-2024,starter,,no
SGN-3-000814,roniza38@eastwind.co,22-02-2024,starter,,yes
SGN-3-000815,dabeda59@arcline.io,03-04-2024,starter,3NOS11JC,yes
SGN-3-000816,vopolu73@eastwind.co,26-08-2025,scale,S28Q32F2,no
SGN-3-000817,vomefi16@delta-post.net,15-05-2025,growth,,no
SGN-3-000818,salina26@delta-post.net,05-08-2025,scale,7RF43B84,yes
SGN-3-000819,cocela52@delta-post.net,03-10-2025,starter,,no
SGN-3-000820,daloco31@delta-post.net,01-12-2024,starter,,yes
SGN-3-000821,surade67@arcline.io,10-07-2025,starter,,yes
SGN-3-000822,baluva76@eastwind.co,23-09-2025,growth,YBQLU145,yes
SGN-3-000823,dasepe12@delta-post.net,06-03-2025,scale,0WTVSYAI,no
SGN-3-000824,tedite92@brightmail.dev,03-05-2024,growth,,no
SGN-3-000825,zevate45@eastwind.co,28-04-2025,growth,SAE5TY5W,yes
SGN-3-000826,nukipu30@arcline.io,07-10-2025,starter,PG3UQ8NF,no
SGN-3-000827,motaku35@corvus.org,07-03-2024,scale,,no
SGN-3-000828,pozaru34@intranet,26-05-2025,growth,73PHO8MA,no
SGN-3-000829,pesine16@arcline.io,05-12-2025,scale,,no
SGN-3-000830,gavemu93@corvus.org,26-02-2024,starter,FJLXQA9Y,no
SGN-3-000831,mugofu20@brightmail.dev,18-06-2024,starter,3AXYY6GU,yes
SGN-3-000832,bovape88@delta-post.net,17-03-2024,growth,58GA273V,no
SGN-3-000833,vaname76@delta-post.net,11-04-2024,scale,,yes
SGN-3-000834,sebaka60@corvus.org,02-03-2024,starter,,no
SGN-3-000835,nuzuvu38@arcline.io,06-04-2024,starter,BB2ZIW2V,no
SGN-3-000836,pofuru20@eastwind.co,21-02-2024,scale,,yes
