ref,contact_email,enrolled_on,plan_tier,referral_code,opt_in
SGN-2-000719,kigabu84@brightmail.dev,13-09-2025,scale,,no
SGN-2-000720,renilu57@delta-post.net,23-09-2025,scale,,yes
SGN-2-000721,kumima62@corvus.org,06-07-2025,starter,,yes
SGN-2-000722,fusako22@brightmail.dev,03-03-2024,starter,VR9USXWV,yes
SGN-2-000723,nunefi24@eastwind.co,04-07-2024,starter,URQWDCZU,yes
SGN-2-000724,subuzu76@eastwind.co,24-11-2025,scale,,no
SGN-2-000725,kibefa90@arcline.io,19-05-2024,starter,ZQD83COY,yes
SGN-2-000726,pifupu34@eastwind.co,20-04-2024,scale,,no
SGN-2-000727,vupete11@brightmail.dev,25-01-2024,starter,,yes
SGN-2-000728,@corvus.org,19-10-2024,scale,,no
SGN-2-000729,cap ico94@arcline.io,21-08-2025,scale,,yes
SGN-2-000730,nololu58@delta-post.net,02-08-2024,scale,SLYHXJ1T,no
SGN-2-000731,lanevo51@corvus.org,25-05-2024,starter,GYXBM7YM,yes
SGN-2-000732,civumi89@corvus.org,01-05-2025,starter,7KOFE2UM,no
SGN-2-000733,cakimo72@delta-post.net,26-03-2025,growth,YS3ETSTQ,yes
,rodano33@arcline.io,07-10-2025,scale,,no
SGN-2-000735,fedama17@eastwind.co,11-11-2025,scale,OHNZDWBM,no
,vepoma98@eastwind.co,27-06-2024,growth,0TSKX0ED,yes
SGN-2-000737,vonoko87@eastwind.co,09-02-2024,starter,,yes
SGN-2-000738,bikize88@brightmail.dev,17-07-2025,scale,,yes
SGN-2-000739,nidodo82@brightmail.dev,08-09-2025,starter,,yes
SGN-2-000740,pezuso96@brightmail.dev,27-12-2025,starter,,no
SGN-2-000741,bemele97@eastwind.co,05-02-2025,growth,,yes
SGN-2-000742,zivoka25@delta-post.net,09-03-2024,starter,Y0N6UTNJ,yes
SGN-2-000743,bumafi85@eastwind.co,13-02-2024,scale,BJBQ4W12,no
SGN-2-000744,vakeca33@corvus.org,24-02-2025,scale,,no
SGN-2-000745,zofemi23@delta-post.net,13-01-2024,scale,8GXGD9JG,no
SGN-2-000746,nusuve83@corvus.org,21-06-2024,growth,,yes
SGN-2-000747,mevela40@brightmail.dev,22-03-2025,starter,,no
SGN-2-000748,kunola99@delta-post.net,16-02-2025,growth,IL4N4GXB,no
SGN-2-000749,kolena72@delta-post.net,17-02-2024,scale,HIV1GLJG,yes
SGN-2-000750,tutava61@delta-post.net,15-06-2025,starter,,no
SGN-2-000751,dozero24@corvus.org,18-10-2024,scale,4FRSJMAM,yes
SGN-2-000752,nonogi31@arcline.io,27-05-2024,growth,X5S6QK89,yes
SGN-2-000753,rimebu17@arcline.io,12-04-2025,scale,FD0YL9S1,no
SGN-2-000754,lokegu69@delta-post.net,05-03-2025,starter,5IGVONSF,yes
SGN-2-000755,mabiki68@delta-post.net,11-01-2024,starter,,no
SGN-2-000756,vonava46@delta-post.net,25-02-2025,scale,,no
SGN-2-000757,kalisu95@arcline.io,14-08-2025,growth,,yes
SGN-2-000758,fumimi98@arcline.io,04-05-2024,growth,,yes
SGN-2-000759,civenu92@brightmail.dev,20-08-2025,starter,EYGPSZKL,yes
SGN-2-000760,zipocu38@brightmail.dev,12-02-2024,growth,,yes
SGN-2-000761,goroce99@corvus.org,10-12-2025,starter,D8W52TUO,yes
SGN-2-000762,tocana24@delta-post.net,21-01-2024,growth,VCB9X2UO,yes
SGN-2-000763,culizo21@arcline.io,08-07-2024,scale,GYURQDO8,yes
SGN-2-000764,regete93@delta-post.net,27-05-2025,growth,S2R14UCO,no
SGN-2-000765,luzafa76@eastwind.co,17-12-2025,scale,UKSMWG9Y,yes
SGN-2-000766,velono48@brightmail.dev,04-08-2025,starter,NFWN54A8,yes
,dobuga48@brightmail.dev,28-02-2025,starter,QY8CZYCZ,yes
SGN-2-000768,vonefi61@corvus.org,28-09-2024,scale,N234615X,yes
SGN-2-000769,gutepi62@arcline.io,26-04-2024,growth,0P29B5LC,no
SGN-2-000770,fedine70@delta-post.net,10-02-2025,scale,T96J3MZA,yes
SGN-2-000771,lolizi46@delta-post.net,20-04-2024,starter,ESEKOMK0,yes
SGN-2-000772,caduda82@delta-post.net,24-11-2025,starter,J70T3MU0,no
SGN-2-000773,segimi67@delta-post.net,21-04-2024,scale,UE1AIFTI,no
SGN-2-000774,dumaso87@brightmail.dev,09-07-2024,growth,,yes
SGN-2-000775,dodade83@delta-post.net,07-10-2025,growth,,no
SGN-2-000776,delibo92@corvus.org,06-01-2024,starter,,yes
SGN-2-000777,komezo97@delta-post.net,24-01-2024,scale,1UC2K850,no
SGN-2-000778,rezoza98@corvus.org,17-05-2025,starter,XFQ5772A,no
SGN-2-000779,donado30@corvus.org,13-05-2024,starter,,yes
SGN-2-000780,dudume75@arcline.io,18-05-2025,scale,DTEVSCN4,no
SGN-2-000781,rifebi96@arcline.io,10-05-2024,growth,FI0CSLV9,yes
SGN-2-000782,febiti24@delta-post.net,05-09-2024,growth,,yes
SGN-2-000783,volufo64@corvus.org,03-09-2024,growth,,yes
SGN-2-000784,dacese42@brightmail.dev,08-08-2025,scale,,no
SGN-2-000785,cimiro58@corvus.org,14-08-2025,scale,ILKVUX9Q,yes
SGN-2-000786,gosope53@brightmail.dev,27-01-2024,scale,,yes
SGN-2-000787,korafu26@corvus.org,16-09-2024,scale,,yes
SGN-2-000788,vimimi29@corvus.org,06-10-2025,growth,,yes
SGN-2-000789,relubi53@arcline.io,09-03-2024,scale,HB81SHI9,yes
SGN-2-000790,runike84@brightmail.dev,24-01-2025,starter,,yes
SGN-2-000791,sutofe43@eastwind.co,17-03-2025,scale,,no
SGN-2-000792,pucanu90@corvus.org,26-04-2025,starter,,no
SGN-2-000793,zukatu90@eastwind.co,23-01-2024,growth,2YR22IOL,yes
SGN-2-000794,nifiga36@brightmail.dev,02-02-2025,scale,5NZ08GJ9,yes
SGN-2-000795,dugido83@corvus.org,21-09-2024,starter,,no
SGN-2-000796,reneri93@arcline.io,22-03-2024,growth,FSTD3WE0,no
SGN-2-000797,neloli29@brightmail.dev,02-03-2024,growth,9TFP85WM,no
SGN-2-000798,papupu47@arcline.io,26-07-2025,starter,,yes
SGN-2-000799,dokidi53@arcline.io,02-11-2025,growth,DE66PHAK,no
SGN-2-000800,lukeso13@corvus.org,23-02-2025,growth,,yes
SGN-2-000801,bebato67@brightmail.dev,25-07-2025,growth,,yes
SGN-2-000802,favaza59@delta-post.net,04-07-2025,scale,,yes
SGN-2-000803,lomivu96@eastwind.co,25-05-2024,scale,,no
SGN-2-000804,pikupo54@corvus.org,09-11-2025,growth,32JRCSQX,yes
SGN-2-000805,vadife23@delta-post.net,20-06-2024,scale,SRD95ZED,no
SGN-2-000806,fudoga35@corvus.org,25-01-2024,starter,D26M2CX1,no
SGN-2-000807,susevi40@eastwind.co,16-04-2025,scale,N37DFMBS,no
SGN-2-000808,dozera13@delta-post.net,05-01-2025,scale,9OT1GJ9R,no
SGN-2-000809,kicoku73@corvus.org,10-10-2024,starter,XBA7UJRI,yes
SGN-2-000810,gutizi15@eastwind.co,20-10-2024,growth,43WMJ2DV,no
SGN-2-000811,mosuza35@eastwind.co,09-12-2024,starter,,no
SGN-2-000812,cokozo57@eastwind.co,28-06-2024,scale,ZTSY6S4E,no
SGN-2-000813,fasase94@corvus.org,06-05-2025,starter,,yes
SGN-2-000814,dokude74@eastwind.co,28-02-2025,starter,,no
SGN-2-000815,cazame40@brightmail.dev,25-05-2024,scale,,no
SGN-2-000816,dugugu53@brightmail.dev,16-04-2025,growth,S1U22805,no
SGN-2-000817,cobite21@delta-post.net,22-04-2024,starter,LV93ID37,yes
SGN-2-000818,mokimi12@corvus.org,25-06-2024,scale,UNYVUIJH,yes
SGN-2-000819,tudozu64@delta-post.net,03-04-2024,starter,RLV6VXTM,no
SGN-2-000820,movago55@arcline.io,23-06-2024,growth,JAJPIT2Z,yes
SGN-2-000821,pedame85@arcline.io,03-01-2024,starter,08EE4QQS,no
SGN-2-000822,deluzi82@delta-post.net,06-12-2025,starter,F9GPCMA6,no
SGN-2-000823,fefage58@brightmail.dev,02-05-2024,growth,,yes
SGN-2-000824,ridepu70@corvus.org,05-03-2024,scale,1VTDXT0I,yes
SGN-2-000825,sefifa15@eastwind.co,24-09-2024,growth,A7A8361A,no
SGN-2-000826,vebazi52@eastwind.co,07-06-2024,growth,,yes
SGN-2-000827,gicote55@arcline.io,03-01-2024,starter,B6O54VRW,yes
SGN-2-000828,reziku82@corvus.org,23-05-2025,scale,,yes
