ref,contact_email,enrolled_on,plan_tier,referral_code,opt_in
SGN-1-000719,bozuva55@intranet,26-07-2025,starter,,yes
SGN-1-000720,rulome91@eastwind.co,28-01-2025,starter,4L0SCCDI,yes
SGN-1-000721,razoma68@corvus.org,,starter,3DC8RRZM,no
SGN-1-000722,fabece89@arcline.io,17-01-2024,starter,,no
SGN-1-000723,sosere79@corvus.org,10-04-2025,starter,,no
SGN-1-000724,bodira45@eastwind.co,10-08-2025,scale,,no
SGN-1-000725,pesido73@delta-post.net,10-09-2025,starter,,no
SGN-1-000726,digoze59@corvus.org,18-10-2025,scale,FMNSHL67,yes
SGN-1-000727,cemamu37@corvus.org,18-11-2025,scale,9FZFF9OF,yes
SGN-1-000728,laboko49@delta-post.net,25-08-2025,starter,QCVEF37B,no
SGN-1-000729,ducela51@brightmail.dev,14-08-2024,scale,,no
SGN-1-000730,netipi36@eastwind.co,23-07-2025,starter,,no
SGN-1-000731,dekume26@arcline.io,25-08-2025,starter,,yes
SGN-1-000732,ginise99@arcline.io,09-03-2025,starter,RTUHE8F7,yes
SGN-1-000733,konufo14@delta-post.net,19-03-2024,growth,RUZENIRY,yes
SGN-1-000734,cosomi64@brightmail.dev,22-07-2024,scale,7K2A52OL,yes
SGN-1-000735,recubu95@corvus.org,18-01-2024,starter,,no
SGN-1-000736,zatuso96@corvus.org,25-09-2024,growth,NDIEVVG3,yes
SGN-1-000737,nufifi27@brightmail.dev,26-03-2024,starter,8QVI2I71,yes
,nibenu66@corvus.org,10-09-2024,growth,,no
SGN-1-000739,kuniku37@brightmail.dev,13-04-2024,scale,63TM6MAO,no
SGN-1-000740,pimosu71@brightmail.dev,07-01-2025,scale,,yes
SGN-1-000741,bofudi33@eastwind.co,04-05-2025,growth,,no
SGN-1-000742,dufimi49@delta-post.net,,growth,JI80PU7P,yes
SGN-1-000743,lezufa82@intranet,08-07-2025,growth,,no
SGN-1-000744,pegani67@corvus.org,13-02-2024,growth,LY9BFKCZ,yes
SGN-1-000745,gameki41@eastwind.co,24-01-2024,starter,,yes
SGN-1-000746,kikumo34@brightmail.dev,08-07-2025,growth,E55S0IR3,no
SGN-1-000747,gusace44@eastwind.co,06-12-2024,growth,KFY52E0H,no
SGN-1-000748,kofoku59@corvus.org,03-10-2024,growth,PU397P8R,no
SGN-1-000749,cukoca66@brightmail.dev,04-05-2025,scale,NGZP3KOM,yes
SGN-1-000750,vuzire17@intranet,05-11-2025,scale,9FF0FY8O,no
SGN-1-000751,dalaze54@delta-post.net,12-05-2025,starter,WOY3JD6D,yes
SGN-1-000752,tokuco91@arcline.io,26-12-2025,starter,,no
SGN-1-000753,bimife23@delta-post.net,25-10-2024,starter,,yes
SGN-1-000754,@arcline.io,17-01-2024,growth,5W323FP4,yes
SGN-1-000755,voveru35@arcline.io,04-08-2025,scale,VQ66DHPE,no
SGN-1-000756,fatada73@eastwind.co,10-11-2025,growth,,no
SGN-1-000757,zeg aso91@corvus.org,14-07-2024,scale,ZZSMP1UX,yes
SGN-1-000758,bugoge82@eastwind.co,09-10-2025,starter,HU2RXTLY,yes
SGN-1-000759,bimeru35@corvus.org,16-10-2025,starter,,yes
SGN-1-000760,varoni62@@brightmail.dev,04-03-2024,scale,KMHGO0QR,no
SGN-1-000761,mikaze22@eastwind.co,17-07-2024,scale,K3V8DVEV,no
SGN-1-000762,kobedi61@arcline.io,14-09-2024,scale,H3ACW9XP,yes
SGN-1-000763,forate24@delta-post.net,09-04-2024,starter,,yes
SGN-1-000764,tususu14@delta-post.net,17-01-2025,scale,,no
SGN-1-000765,vibudu78@corvus.org,21-07-2025,growth,,yes
SGN-1-000766,cufezi44@delta-post.net,13-03-2024,growth,,no
SGN-1-000767,perisu21@arcline.io,27-09-2024,growth,,no
SGN-1-000768,neluna78@corvus.org,13-01-2024,growth,MXVGCG66,no
SGN-1-000769,tuboga64@brightmail.dev,23-02-2025,growth,KHTPYU6R,yes
SGN-1-000770,boboni45@arcline.io,08-12-2024,starter,WG1SWT2W,yes
SGN-1-000771,kazigo91@brightmail.dev,02-05-2024,growth,EB9RYM9O,no
SGN-1-000772,dogaro75@corvus.org,27-06-2024,growth,RUEDAPGB,no
SGN-1-000773,damiko46@arcline.io,13-09-2025,scale,HAA18FEK,yes
SGN-1-000774,dofimi36@delta-post.net,23-06-2025,growth,ZNIX8QH6,yes
SGN-1-000775,liviki94@eastwind.co,22-09-2024,growth,9IBZ95YQ,no
SGN-1-000776,duvuli76@arcline.io,18-11-2025,scale,RS9P3SQP,no
SGN-1-000777,ceguvu78@eastwind.co,07-07-2025,scale,,no
SGN-1-000778,zonunu71@brightmail.dev,05-04-2025,starter,,yes
SGN-1-000779,lunabo81@delta-post.net,28-12-2024,growth,,no
SGN-1-000780,gozuko53@delta-post.net,13-11-2025,growth,,yes
SGN-1-000781,lorabo35@brightmail.dev,09-06-2024,growth,,no
SGN-1-000782,tipelo43@eastwind.co,20-08-2024,starter,0TM3MN6J,no
SGN-1-000783,cobibo33@brightmail.dev,25-05-2025,scale,,yes
SGN-1-000784,sakopa27@eastwind.co,26-12-2025,growth,WPX71CFI,no
SGN-1-000785,buvuli54@brightmail.dev,01-01-2024,starter,DFSB9YA5,no
SGN-1-000786,difava76@eastwind.co,04-09-2024,scale,ZFJ32PC7,yes
SGN-1-000787,kabimo83@eastwind.co,12-06-2025,starter,M1AHDMEF,no
SGN-1-000788,secito22@arcline.io,06-06-2025,scale,OGE075QP,no
SGN-1-000789,fovase69@eastwind.co,17-07-2025,scale,QCOE51VR,no
SGN-1-000790,fuvari36@delta-post.net,04-01-2025,growth,,yes
SGN-1-000791,lebige31@brightmail.dev,25-04-2025,starter,,no
SGN-1-000792,tudiri93@intranet,19-09-2024,scale,,no
SGN-1-000793,vafitu44@brightmail.dev,20-06-2025,growth,7OE1H5Z2,no
SGN-1-000794,linodu85@arcline.io,11-07-2025,starter,IKGM568G,no
SGN-1-000795,kukete55@delta-post.net,07-08-2024,starter,,yes
SGN-1-000796,rodemo29@delta-post.net,25-02-2025,starter,,yes
SGN-1-000797,puzena65@eastwind.co,20-09-2025,growth,UUNIYP49,yes
SGN-1-000798,vesoce55@brightmail.dev,11-11-2025,growth,,no
SGN-1-000799,ginogi21@arcline.io,10-02-2024,starter,,no
SGN-1-000800,nafede84@brightmail.dev,12-06-2025,growth,,yes
SGN-1-000801,pacite24@arcline.io,20-10-2025,scale,RJS6X98S,yes
SGN-1-000802,duruga18@delta-post.net,18-08-2024,scale,A2E2LEF9,yes
SGN-1-000803,notiku66@arcline.io,28-04-2024,starter,,no
SGN-1-000804,tacazi44@corvus.org,18-04-2024,starter,OXWU9Q0W,no
SGN-1-000805,vacodo98@delta-post.net,10-12-2025,growth,BBWQ0VM6,yes
SGN-1-000806,mipufe57@arcline.io,09-03-2025,growth,,yes
SGN-1-000807,dozite64@arcline.io,24-12-2025,starter,TU961V31,no
SGN-1-000808,pafala55@corvus.org,11-01-2025,scale,,yes
SGN-1-000809,vogeni25@delta-post.net,02-03-2025,starter,,no
SGN-1-000810,kapene21@corvus.org,20-10-2025,growth,U3P0ETTI,no
SGN-1-000811,bipobu55@eastwind.co,06-11-2025,scale,1TMZUZFN,no
SGN-1-000812,nebumi45@eastwind.co,03-09-2024,growth,G2TSN18H,no
SGN-1-000813,cufeti77@arcline.io,22-09-2025,growth,,yes
SGN-1-000814,nekole81@corvus.org,20-02-2025,starter,SME94CKP,yes
SGN-1-000815,murisi17@delta-post.net,27-04-2024,starter,1O4A5GPS,yes
SGN-1-000816,pikosi74@eastwind.co,19-03-2025,scale,,yes
SGN-1-000817,ritori35@corvus.org,12-11-2024,starter,C1BI1XH9,yes
SGN-1-000818,mecidu11@arcline.io,01-07-2025,starter,YSIA39Y8,no
SGN-1-000819,nukara79@eastwind.co,17-12-2024,scale,,yes
SGN-1-000820,kifugi18@brightmail.dev,14-08-2025,growth,YXK205QL,no
SGN-1-000821,vacare71@delta-post.net,14-07-2024,scale,,yes
SGN-1-000822,vopuvo82@eastwind.co,01-03-2024,scale,,no
SGN-1-000823,papise94@delta-post.net,10-10-2024,growth,,yes
SGN-1-000824,luvuro90@delta-post.net,01-06-2024,scale,,no
SGN-1-000825,facede85@brightmail.dev,16-06-2024,starter,WQ2371S8,yes
SGN-1-000826,rudolo85@eastwind.co,15-02-2025,growth,,yes
SGN-1-000827,dakeba96@brightmail.dev,10-09-2024,growth,MGL920S1,yes
SGN-1-000828,nutisi99@corvus.org,11-06-2024,scale,,yes
SGN-1-000829,pabomu45@arcline.io,02-12-2025,growth,QAEYPXKR,no
SGN-1-000830,mupalo52@arcline.io,17-02-2024,growth,,no
SGN-1-000831,zuzovu69@arcline.io,13-07-2024,scale,,yes
SGN-1-000832,dogotu92@brightmail.dev,03-03-2025,growth,,yes
SGN-1-000833,zamosa68@delta-post.net,21-06-2025,starter,,yes
SGN-1-000834,diniba64@corvus.org,06-12-2024,scale,713EILU0,yes
SGN-1-000835,@eastwind.co,10-08-2025,scale,FO79QTO6,yes
SGN-1-000836,guvosa99@brightmail.dev,02-06-2024,starter,4DLDKQMI,no
SGN-1-000837,besuci28@corvus.org,16-03-2024,scale,,yes
SGN-1-000838,timiso13@brightmail.dev,10-02-2025,starter,IU9GJMA8,yes
SGN-1-000839,mosemo48@brightmail.dev,10-12-2024,starter,,no
SGN-1-000840,bibeza80@eastwind.co,11-02-2024,scale,,no
SGN-1-000841,mirori18@eastwind.co,13-09-2024,scale,,no
SGN-1-000842,sicoce18@arcline.io,11-01-2025,scale,OE8ERC5H,yes
SGN-1-000843,gapupo84@intranet,20-11-2025,growth,,no
SGN-1-000844,narevi85@brightmail.dev,03-04-2025,scale,,yes
SGN-1-000845,buvisi16@arcline.io,23-05-2024,growth,,yes
SGN-1-000846,govaze77@brightmail.dev,07-05-2024,growth,89CVMKP2,yes
SGN-1-000847,gapuze29@delta-post.net,08-08-2024,scale,,no
SGN-1-000848,bipigo59@arcline.io,01-02-2025,scale,Z20P8JEL,yes
SGN-1-000849,gumomi91@arcline.io,18-04-2024,scale,,yes
SGN-1-000850,sakila42@brightmail.dev,07-07-2024,scale,DGMG1JR3,no
SGN-1-000851,zuruti99@eastwind.co,10-07-2025,growth,,yes
SGN-1-000852,tuzacu77@delta-post.net,22-02-2024,growth,FMOGHB9T,yes
