ref,contact_email,enrolled_on,plan_tier,referral_code,opt_in
SGN-5-000714,famepe21@eastwind.co,16-03-2025,scale,AZ11054P,yes
SGN-5-000715,cesure21@delta-post.net,08-01-2025,growth,,no
SGN-5-000716,patupo34@delta-post.net,08-05-2025,growth,,yes
SGN-5-000717,tizoro68@arcline.io,08-11-2024,growth,IQN26U71,yes
SGN-5-000718,dodare50@brightmail.dev,23-10-2025,growth,,no
SGN-5-000719,latama81@@arcline.io,07-01-2024,scale,T1KIBNXX,yes
SGN-5-000720,focopa56@eastwind.co,21-03-2024,starter,,yes
SGN-5-000721,kopetu80@arcline.io,27-12-2024,starter,,yes
SGN-5-000722,rubaza73@brightmail.dev,03-07-2024,starter,,yes
SGN-5-000723,botoda99@corvus.org,11-12-2025,growth,EC7SPZTI,yes
SGN-5-000724,bop ica48@delta-post.net,25-05-2024,starter,7Q4WD369,no
SGN-5-000725,bupalo90@brightmail.dev,07-11-2025,scale,,no
SGN-5-000726,tobako45@brightmail.dev,27-11-2024,starter,,yes
SGN-5-000727,nogaga62@corvus.org,23-05-2025,growth,4P2DZJY3,no
SGN-5-000728,pisupo49@corvus.org,03-06-2024,starter,,no
SGN-5-000729,kafacu17@brightmail.dev,14-01-2025,starter,,no
SGN-5-000730,rofiti89@intranet,28-02-2024,starter,M5OK1U8B,no
SGN-5-000731,vukobu50@arcline.io,15-12-2024,scale,4NHXMBYK,no
SGN-5-000732,vaguma52@corvus.org,16-06-2025,scale,JFJSM2SS,yes
SGN-5-000733,cabumi36@delta-post.net,28-02-2025,starter,,yes
SGN-5-000734,zilezo11@arcline.io,19-06-2024,scale,,no
SGN-5-000735,bileri63@corvus.org,27-08-2024,growth,88LST7K8,no
SGN-5-000736,modiku75@arcline.io,20-07-2024,scale,MVYVHOBI,yes
SGN-5-000737,gesoba63@eastwind.co,12-11-2024,starter,XMWAQM03,yes
SGN-5-000738,lasida70@corvus.org,23-06-2025,growth,,no
SGN-5-000739,tizudi53@arcline.io,04-09-2025,starter,B3W5SJ4M,no
SGN-5-000740,disitu92@delta-post.net,12-10-2024,starter,,yes
SGN-5-000741,bosese96@corvus.org,28-05-2025,scale,UPM9TKIL,yes
SGN-5-000742,viruvo78@eastwind.co,07-09-2025,scale,GUW33FYB,no
SGN-5-000743,gacine90@corvus.org,23-12-2025,growth,,yes
SGN-5-000744,nenoti76@arcline.io,22-10-2024,growth,,yes
SGN-5-000745,diloci84@corvus.org,17-07-2024,growth,,no
,telapu80@corvus.org,12-05-2025,starter,MP3XHBFZ,no
SGN-5-000747,filesu39@eastwind.co,03-02-2025,growth,HPVTZF5U,yes
SGN-5-000748,pelido81@eastwind.co,26-06-2024,starter,517MRUIU,yes
SGN-5-000749,vefelo81@brightmail.dev,27-04-2025,scale,B7321HKQ,yes
SGN-5-000750,lupofa86@brightmail.dev,03-11-2024,starter,,no
SGN-5-000751,zusefe26@eastwind.co,21-09-2025,starter,,no
SGN-5-000752,tekivu75@brightmail.dev,27-06-2024,scale,MY19Y9MZ,yes
SGN-5-000753,morama21@arcline.io,24-07-2025,starter,,yes
SGN-5-000754,parobe25@eastwind.co,13-05-2024,scale,,yes
SGN-5-000755,cepanu85@eastwind.co,28-06-2024,growth,4ZPUBRF7,yes
SGN-5-000756,vacosu39@brightmail.dev,03-01-2024,scale,RY3CCZSX,yes
SGN-5-000757,malulo91@eastwind.co,20-04-2025,starter,,yes
SGN-5-000758,voboba41@corvus.org,12-06-2025,growth,VVU1AUOD,yes
SGN-5-000759,sofule73@delta-post.net,25-08-2025,starter,84BDAS17,no
SGN-5-000760,cifene56@eastwind.co,08-05-2025,starter,,no
SGN-5-000761,gapuma75@corvus.org,03-12-2025,growth,,no
SGN-5-000762,lekime77@brightmail.dev,10-09-2024,starter,424YQSMP,no
SGN-5-000763,kudila70@corvus.org,22-01-2025,growth,OUKYPRTG,yes
SGN-5-000764,femoci83@corvus.org,06-05-2024,starter,FB73BW18,yes
SGN-5-000765,genota87@brightmail.dev,15-09-2025,starter,,yes
SGN-5-000766,davoca50@eastwind.co,26-02-2024,starter,,yes
SGN-5-000767,nazuse29@arcline.io,17-12-2024,starter,,no
SGN-5-000768,zopobo42@corvus.org,25-11-2025,scale,RK7GLDB6,no
SGN-5-000769,savitu61@corvus.org,23-10-2024,growth,ZK5Z0U01,no
SGN-5-000770,giruki11@eastwind.co,21-11-2024,starter,OZ8DF0O6,no
SGN-5-000771,sokido64@@brightmail.dev,21-11-2024,growth,,yes
SGN-5-000772,voceku66@corvus.org,11-01-2025,starter,P3V9C8GV,no
SGN-5-000773,cekapo46@delta-post.net,04-11-2024,scale,004BQQHU,no
SGN-5-000774,tuluga86@corvus.org,27-01-2025,starter,GBU05D3M,yes
SGN-5-000775,sutasi42@arcline.io,18-04-2025,scale,9725AHD7,yes
SGN-5-000776,sofuzo11@brightmail.dev,01-10-2025,starter,C9OHUDQ9,no
SGN-5-000777,nomuze65@corvus.org,01-04-2024,starter,H8C4B2K1,yes
SGN-5-000778,sivoto28@delta-post.net,08-10-2024,scale,A9J6D9P4,yes
SGN-5-000779,bubaku49@arcline.io,05-06-2025,growth,DP2FI054,no
SGN-5-000780,vuguse12@arcline.io,20-04-2024,starter,N9ACSYD3,no
SGN-5-000781,fataba63@arcline.io,13-11-2025,starter,ZGM112J3,no
SGN-5-000782,pafafo84@brightmail.dev,03-06-2025,scale,,no
SGN-5-000783,nugago40@corvus.org,01-12-2025,scale,PH0RNR6E,no
SGN-5-000784,bibesi73@brightmail.dev,20-10-2025,starter,HZODKROZ,no
SGN-5-000785,pesoku90@arcline.io,02-04-2024,growth,,yes
SGN-5-000786,dalicu44@arcline.io,22-02-2025,growth,MCVR1SRA,yes
SGN-5-000787,kupidi16@brightmail.dev,04-04-2024,starter,,yes
SGN-5-000788,barutu32@brightmail.dev,19-06-2025,scale,IZ9VOJP7,yes
SGN-5-000789,riligo57@brightmail.dev,08-01-2024,scale,DPJ8225W,yes
SGN-5-000790,vasosi75@eastwind.co,11-08-2025,scale,B0PX0ZWC,yes
SGN-5-000791,vataru56@eastwind.co,17-01-2024,starter,7YL3X6ZS,yes
SGN-5-000792,dusuna99@corvus.org,13-04-2025,scale,DZ5IRW5U,yes
SGN-5-000793,kevefe93@delta-post.net,26-02-2024,scale,O53QFI7O,no
SGN-5-000794,kagafo15@delta-post.net,01-07-2025,starter,4KXQ49GK,yes
SGN-5-000795,vozuma22@@corvus.org,02-06-2024,growth,BBS0M477,yes
SGN-5-000796,puguta47@delta-post.net,17-03-2024,scale,3PGM7O7H,yes
SGN-5-000797,vegogo78@eastwind.co,19-11-2024,growth,CHN804T2,yes
SGN-5-000798,cusada27@eastwind.co,28-08-2024,scale,,yes
SGN-5-000799,niruca51@brightmail.dev,16-10-2025,starter,2FKQOSPS,no
SGN-5-000800,vevafo36@delta-post.net,14-05-2024,growth,ENJ82IFO,yes
SGN-5-000801,negava99@arcline.io,25-07-2024,scale,A6FXKSPN,yes
SGN-5-000802,cekiba79@eastwind.co,03-05-2025,growth,,yes
SGN-5-000803,fugigu32@arcline.io,10-03-2025,scale,YQIHZHCG,yes
SGN-5-000804,verumu97@arcline.io,16-11-2025,starter,YBW3IG5R,yes
SGN-5-000805,piveza68@arcline.io,26-03-2025,growth,0F12W7PJ,no
SGN-5-000806,serini85@corvus.org,24-04-2025,growth,,no
SGN-5-000807,caviki82@corvus.org,01-04-2024,growth,,yes
SGN-5-000808,ceneci91@brightmail.dev,28-10-2024,growth,,yes
SGN-5-000809,figeka16@delta-post.net,20-08-2024,scale,,yes
SGN-5-000810,gepodi92@arcline.io,05-11-2024,scale,IOUEXT7T,no
SGN-5-000811,katoco71@arcline.io,04-06-2024,scale,FBKRR3T2,yes
SGN-5-000812,zemico42@corvus.org,20-05-2024,starter,,yes
SGN-5-000813,vumiki81@arcline.io,04-07-2025,scale,TFX601G4,yes
SGN-5-000814,fecovu30@intranet,14-09-2025,growth,P7WMF89E,yes
SGN-5-000815,vecuga83@brightmail.dev,22-04-2025,scale,,no
SGN-5-000816,koluve13@corvus.org,10-06-2025,starter,R4SQ18YL,yes
SGN-5-000817,romino10@corvus.org,19-08-2024,growth,,no
SGN-5-000818,motace10@arcline.io,28-06-2024,starter,R0CKSNYL,yes
SGN-5-000819,vebezi47@delta-post.net,16-04-2025,scale,SB0YOQUW,no
SGN-5-000820,virena93@eastwind.co,27-06-2025,scale,,no
SGN-5-000821,pegomi11@corvus.org,04-10-2024,scale,KYHAJYKI,yes
SGN-5-000822,papase71@arcline.io,19-05-2024,starter,NOYRKE9H,yes
SGN-5-000823,kitobe76@eastwind.co,17-12-2025,starter,,yes
SGN-5-000824,zerifu73@delta-post.net,07-07-2024,growth,,yes
SGN-5-000825,vecipa57@arcline.io,25-06-2024,scale,PCT57U0G,yes
